site_code,site_name,latitude,longitude,survey_date,depth,visibility,hour,reporting_name,species_total
BMSC11,Wizard Island South,48.85746765,-125.1582336,2021-05-03,5.5,7,10:30:00,Mesocentrotus franciscanus,584
BMSC11,Wizard Island South,48.85746765,-125.1582336,2021-05-03,5.5,7,10:30:00,Montereina nobilis,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2021-05-03,5.5,7,10:30:00,Orthasterias koehleri,27
BMSC11,Wizard Island South,48.85746765,-125.1582336,2021-05-03,5.5,7,10:30:00,Pomaulax gibberosus,131
BMSC11,Wizard Island South,48.85746765,-125.1582336,2021-05-03,5.5,7,10:30:00,Romaleon antennarium,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2021-05-03,5.5,7,10:30:00,Stylasterias forreri,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2021-05-03,5.5,7,10:30:00,Triopha modesta,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2021-05-03,5.5,7,10:30:00,Tritonia festiva,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Acanthodoris hudsoni,2
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Acmaea mitra,6
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Apostichopus californicus,62
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Bolinopsis infundibulum,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Cadlina luteomarginata,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Cancer productus,2
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Ceratostoma foliatum,7
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Crassadoma gigantea,6
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Decapoda spp.,5
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Dermasterias imbricata,19
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Diaulula odonoghuei,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Dirona albolineata,10
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Glebocarcinus oregonensis,3
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Haliotis kamtschatkana,3
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Henricia pumila,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Henricia spp.,9
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Hermissenda crassicornis,79
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Mediaster aequalis,3
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Mesocentrotus franciscanus,959
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Mitrocoma cellularia,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Montereina nobilis,2
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Nucella lamellosa,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Orthasterias koehleri,36
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Pagurus hemphilli,3
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Polycera tricolor,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Pomaulax gibberosus,254
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,4,3,09:59:00,Stylasterias forreri,2
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,8.5,3,09:50:00,Acmaea mitra,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,8.5,3,09:50:00,Apostichopus californicus,11
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,8.5,3,09:50:00,Ceratostoma foliatum,3
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,8.5,3,09:50:00,Crassadoma gigantea,18
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,8.5,3,09:50:00,Dendronotus iris,4
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,8.5,3,09:50:00,Dermasterias imbricata,6
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,8.5,3,09:50:00,Diaulula sandiegensis,4
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,8.5,3,09:50:00,Diodora aspera,2
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,8.5,3,09:50:00,Doris montereyensis,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,8.5,3,09:50:00,Evasterias troschelii,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,8.5,3,09:50:00,Henricia spp.,8
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,8.5,3,09:50:00,Mesocentrotus franciscanus,97
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,8.5,3,09:50:00,Orthasterias koehleri,22
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,8.5,3,09:50:00,Patiria miniata,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,8.5,3,09:50:00,Polycera tricolor,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,8.5,3,09:50:00,Pteraster tesselatus,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2022-05-03,8.5,3,09:50:00,Scyra acutifrons,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Acmaea mitra,3
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Apostichopus californicus,9
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Cancer productus,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Ceratostoma foliatum,20
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Crassadoma gigantea,4
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Decapoda spp.,6
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Dermasterias imbricata,20
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Diaulula odonoghuei,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Diaulula sandiegensis,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Dirona albolineata,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Evasterias troschelii,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Glebocarcinus oregonensis,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Haliotis kamtschatkana,22
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Henricia leviuscula,7
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Henricia spp.,5
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Hermissenda crassicornis,12
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Mesocentrotus franciscanus,602
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Montereina nobilis,2
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Orthasterias koehleri,16
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Pandalus danae,2
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Patiria miniata,2
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Pomaulax gibberosus,144
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Pugettia producta,2
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Pycnopodia helianthoides,2
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Scyra acutifrons,6
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,5.5,1,10:12:00,Strongylocentrotus droebachiensis,4
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Acmaea mitra,4
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Apostichopus californicus,26
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Boreoberthella chacei,2
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Ceratostoma foliatum,3
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Crassadoma gigantea,15
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Dendronotus iris,4
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Dermasterias imbricata,13
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Dirona albolineata,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Glebocarcinus oregonensis,3
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Haliotis kamtschatkana,19
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Henricia spp.,6
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Hermissenda crassicornis,5
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Mesocentrotus franciscanus,752
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Montereina nobilis,2
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Orthasterias koehleri,10
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Pagurus hemphilli,4
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Pomaulax gibberosus,32
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Pycnopodia helianthoides,1
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Scyra acutifrons,3
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Strongylocentrotus droebachiensis,2
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Stylasterias forreri,2
BMSC11,Wizard Island South,48.85746765,-125.1582336,2023-05-16,7.5,2,10:07:00,Triopha catalinae,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2021-05-03,5.5,6,12:20:00,Acmaea mitra,3
BMSC12,Wizard Island North,48.858284,-125.1609192,2021-05-03,5.5,6,12:20:00,Apostichopus californicus,129
BMSC12,Wizard Island North,48.858284,-125.1609192,2021-05-03,5.5,6,12:20:00,Ceratostoma foliatum,9
BMSC12,Wizard Island North,48.858284,-125.1609192,2021-05-03,5.5,6,12:20:00,Crassadoma gigantea,5
BMSC12,Wizard Island North,48.858284,-125.1609192,2021-05-03,5.5,6,12:20:00,Decapoda spp.,7
BMSC12,Wizard Island North,48.858284,-125.1609192,2021-05-03,5.5,6,12:20:00,Dermasterias imbricata,6
BMSC12,Wizard Island North,48.858284,-125.1609192,2021-05-03,5.5,6,12:20:00,Dirona albolineata,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2021-05-03,5.5,6,12:20:00,Evasterias troschelii,4
BMSC12,Wizard Island North,48.858284,-125.1609192,2021-05-03,5.5,6,12:20:00,Glebocarcinus oregonensis,3
BMSC12,Wizard Island North,48.858284,-125.1609192,2021-05-03,5.5,6,12:20:00,Haliotis kamtschatkana,15
BMSC12,Wizard Island North,48.858284,-125.1609192,2021-05-03,5.5,6,12:20:00,Henricia leviuscula,7
BMSC12,Wizard Island North,48.858284,-125.1609192,2021-05-03,5.5,6,12:20:00,Hermissenda crassicornis,20
BMSC12,Wizard Island North,48.858284,-125.1609192,2021-05-03,5.5,6,12:20:00,Mesocentrotus franciscanus,872
BMSC12,Wizard Island North,48.858284,-125.1609192,2021-05-03,5.5,6,12:20:00,Orthasterias koehleri,41
BMSC12,Wizard Island North,48.858284,-125.1609192,2021-05-03,5.5,6,12:20:00,Patiria miniata,4
BMSC12,Wizard Island North,48.858284,-125.1609192,2021-05-03,5.5,6,12:20:00,Pomaulax gibberosus,3
BMSC12,Wizard Island North,48.858284,-125.1609192,2021-05-03,5.5,6,12:20:00,Strongylocentrotus purpuratus,2
BMSC12,Wizard Island North,48.858284,-125.1609192,2021-05-03,5.5,6,12:20:00,Stylasterias forreri,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Acmaea mitra,8
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Apostichopus californicus,136
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Ceratostoma foliatum,22
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Coryphella verrucosa,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Crassadoma gigantea,16
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Decapoda spp.,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Dermasterias imbricata,19
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Diaulula sandiegensis,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Diodora aspera,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Dirona albolineata,2
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Doris montereyensis,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Glebocarcinus oregonensis,2
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Haliotis kamtschatkana,13
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Henricia spp.,13
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Hermissenda crassicornis,30
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Limacia cockerelli,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Mesocentrotus franciscanus,963
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Montereina nobilis,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Orthasterias koehleri,30
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Patiria miniata,10
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Pomaulax gibberosus,17
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Pycnopodia helianthoides,3
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Scyra acutifrons,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,5,3,12:15:00,Stylasterias forreri,3
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Acmaea mitra,2
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Apostichopus californicus,34
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Ceratostoma foliatum,13
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Crassadoma gigantea,10
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Dendronotus iris,2
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Dermasterias imbricata,2
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Diaulula odonoghuei,2
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Diaulula sandiegensis,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Diodora aspera,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Dirona albolineata,2
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Evasterias troschelii,3
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Haliotis kamtschatkana,4
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Henricia pumila,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Henricia spp.,4
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Hermissenda crassicornis,12
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Lopholithodes mandtii,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Mediaster aequalis,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Mesocentrotus franciscanus,227
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Montereina nobilis,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Neverita lewisii,3
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Orthasterias koehleri,12
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Patiria miniata,4
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Pomaulax gibberosus,2
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Scyra acutifrons,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Strongylocentrotus droebachiensis,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2022-05-03,9,3,12:50:00,Triopha modesta,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Acanthodoris hudsoni,2
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Acmaea mitra,6
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Antiopella fusca,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Apostichopus californicus,72
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Ceratostoma foliatum,23
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Crassadoma gigantea,6
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Dermasterias imbricata,17
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Dirona albolineata,2
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Haliotis kamtschatkana,38
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Henricia leviuscula,5
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Henricia spp.,6
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Hermissenda crassicornis,38
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Megathura crenulata,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Mesocentrotus franciscanus,883
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Montereina nobilis,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Orthasterias koehleri,14
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Patiria miniata,9
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Pomaulax gibberosus,13
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Pycnopodia helianthoides,3
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Scyra acutifrons,5
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Strongylocentrotus droebachiensis,8
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Strongylocentrotus purpuratus,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,6.5,1,12:54:00,Stylasterias forreri,4
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Acmaea mitra,9
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Apostichopus californicus,84
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Calliostoma ligatum,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Ceratostoma foliatum,17
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Crassadoma gigantea,20
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Dendronotus iris,5
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Dermasterias imbricata,9
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Diaulula sandiegensis,2
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Diodora aspera,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Dirona albolineata,2
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Evasterias troschelii,4
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Glebocarcinus oregonensis,2
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Haliotis kamtschatkana,17
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Henricia spp.,9
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Hermissenda crassicornis,10
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Limacia cockerelli,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Lopholithodes mandtii,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Mesocentrotus franciscanus,353
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Montereina nobilis,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Orthasterias koehleri,29
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Pagurus hemphilli,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Pandalus danae,1
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Patiria miniata,3
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Pomaulax gibberosus,25
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Pycnopodia helianthoides,3
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Scyra acutifrons,4
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Stylasterias forreri,4
BMSC12,Wizard Island North,48.858284,-125.1609192,2023-05-16,9,2,12:50:00,Triopha modesta,1
BMSC13,Effingham West,48.8650322,-125.3137207,2021-05-04,4.8,4,10:30:00,Acmaea mitra,6
BMSC13,Effingham West,48.8650322,-125.3137207,2021-05-04,4.8,4,10:30:00,Apostichopus californicus,31
BMSC13,Effingham West,48.8650322,-125.3137207,2021-05-04,4.8,4,10:30:00,Cancer productus,2
BMSC13,Effingham West,48.8650322,-125.3137207,2021-05-04,4.8,4,10:30:00,Ceratostoma foliatum,2
BMSC13,Effingham West,48.8650322,-125.3137207,2021-05-04,4.8,4,10:30:00,Crassadoma gigantea,10
BMSC13,Effingham West,48.8650322,-125.3137207,2021-05-04,4.8,4,10:30:00,Decapoda spp.,3
BMSC13,Effingham West,48.8650322,-125.3137207,2021-05-04,4.8,4,10:30:00,Dermasterias imbricata,8
BMSC13,Effingham West,48.8650322,-125.3137207,2021-05-04,4.8,4,10:30:00,Doris montereyensis,2
BMSC13,Effingham West,48.8650322,-125.3137207,2021-05-04,4.8,4,10:30:00,Doris odhneri,3
BMSC13,Effingham West,48.8650322,-125.3137207,2021-05-04,4.8,4,10:30:00,Evasterias troschelii,1
BMSC13,Effingham West,48.8650322,-125.3137207,2021-05-04,4.8,4,10:30:00,Haliotis kamtschatkana,4
BMSC13,Effingham West,48.8650322,-125.3137207,2021-05-04,4.8,4,10:30:00,Henricia pumila,1
BMSC13,Effingham West,48.8650322,-125.3137207,2021-05-04,4.8,4,10:30:00,Hermissenda crassicornis,4
BMSC13,Effingham West,48.8650322,-125.3137207,2021-05-04,4.8,4,10:30:00,Lottia scutum,4
BMSC13,Effingham West,48.8650322,-125.3137207,2021-05-04,4.8,4,10:30:00,Mesocentrotus franciscanus,82
BMSC13,Effingham West,48.8650322,-125.3137207,2021-05-04,4.8,4,10:30:00,Onchidoris bilamellata,1
BMSC13,Effingham West,48.8650322,-125.3137207,2021-05-04,4.8,4,10:30:00,Orthasterias koehleri,1
BMSC13,Effingham West,48.8650322,-125.3137207,2021-05-04,4.8,4,10:30:00,Patiria miniata,57
BMSC13,Effingham West,48.8650322,-125.3137207,2021-05-04,4.8,4,10:30:00,Pomaulax gibberosus,1191
BMSC13,Effingham West,48.8650322,-125.3137207,2021-05-04,4.8,4,10:30:00,Scyra acutifrons,1
BMSC13,Effingham West,48.8650322,-125.3137207,2022-04-26,4.5,2,10:20:00,Acmaea mitra,8
BMSC13,Effingham West,48.8650322,-125.3137207,2022-04-26,4.5,2,10:20:00,Apostichopus californicus,15
BMSC13,Effingham West,48.8650322,-125.3137207,2022-04-26,4.5,2,10:20:00,Cancer productus,2
BMSC13,Effingham West,48.8650322,-125.3137207,2022-04-26,4.5,2,10:20:00,Ceratostoma foliatum,2
BMSC13,Effingham West,48.8650322,-125.3137207,2022-04-26,4.5,2,10:20:00,Crassadoma gigantea,18
